AFOREST_CODE,year,month,month_sv,month_nfv,month_nf_var,siteid,UNIT_NAME
A01003,2021,10,84614,65766,575661770,NAT_068,Bitterroot National Forest
A01003,2021,11,64003,51968,475474243,NAT_068,Bitterroot National Forest
A01003,2021,12,24477,21169,123301107,NAT_068,Bitterroot National Forest
A01003,2022,1,30416,26649,131445836,NAT_068,Bitterroot National Forest
A01003,2022,2,27144,23799,117756899,NAT_068,Bitterroot National Forest
A01003,2022,3,29959,26407,123307831,NAT_068,Bitterroot National Forest
A01003,2022,4,38370,31590,285855706,NAT_068,Bitterroot National Forest
A01003,2022,5,64244,51001,485543687,NAT_068,Bitterroot National Forest
A01003,2022,6,84029,65956,549711814,NAT_068,Bitterroot National Forest
A01003,2022,7,99063,77026,610133427,NAT_068,Bitterroot National Forest
A01003,2022,8,98451,76126,615415631,NAT_068,Bitterroot National Forest
A01003,2022,9,86311,66799,597731590,NAT_068,Bitterroot National Forest
A01004,2018,10,170775,147012,2535068640,NAT_069,Idaho Panhandle National Forests
A01004,2018,11,96037,84230,1254429634,NAT_069,Idaho Panhandle National Forests
A01004,2018,12,76941,67307,775014707,NAT_069,Idaho Panhandle National Forests
A01004,2019,1,73365,63996,734236451,NAT_069,Idaho Panhandle National Forests
A01004,2019,2,65360,57027,636494955,NAT_069,Idaho Panhandle National Forests
A01004,2019,3,72789,63845,690158454,NAT_069,Idaho Panhandle National Forests
A01004,2019,4,69632,61247,810168542,NAT_069,Idaho Panhandle National Forests
A01004,2019,5,127448,104096,1528833709,NAT_069,Idaho Panhandle National Forests
A01004,2019,6,266471,210869,3260220849,NAT_069,Idaho Panhandle National Forests
A01004,2019,7,399708,317010,4946859449,NAT_069,Idaho Panhandle National Forests
A01004,2019,8,402910,320048,5015075900,NAT_069,Idaho Panhandle National Forests
A01004,2019,9,241851,198318,3289984840,NAT_069,Idaho Panhandle National Forests
A01008,2017,10,16533,10680,25129447,NAT_039,Custer National Forest
A01008,2017,11,15217,11247,18743477,NAT_039,Custer National Forest
A01008,2017,12,22292,21179,3607316,NAT_039,Custer National Forest
A01008,2018,1,21560,20754,2764606,NAT_039,Custer National Forest
A01008,2018,2,19559,18812,2707801,NAT_039,Custer National Forest
A01008,2018,3,21521,20736,2740788,NAT_039,Custer National Forest
A01008,2018,4,15407,13236,9294083,NAT_039,Custer National Forest
A01008,2018,5,20841,13217,25607848,NAT_039,Custer National Forest
A01008,2018,6,87438,57507,118855390,NAT_039,Custer National Forest
A01008,2018,7,130198,87434,154208861,NAT_039,Custer National Forest
A01008,2018,8,115296,76453,142074212,NAT_039,Custer National Forest
A01008,2018,9,59120,39018,80916921,NAT_039,Custer National Forest
A01011,2018,10,120758,87170,2414919224,NAT_040,Gallatin National Forest
A01011,2018,11,107814,77232,2108362069,NAT_040,Gallatin National Forest
A01011,2018,12,143442,118392,1010133295,NAT_040,Gallatin National Forest
A01011,2019,1,197891,161933,1266879823,NAT_040,Gallatin National Forest
A01011,2019,2,180105,147718,1239523932,NAT_040,Gallatin National Forest
A01011,2019,3,183007,151852,1330375145,NAT_040,Gallatin National Forest
A01011,2019,4,39272,29389,820295028,NAT_040,Gallatin National Forest
A01011,2019,5,118830,82346,1843244505,NAT_040,Gallatin National Forest
A01011,2019,6,269350,179558,3352068766,NAT_040,Gallatin National Forest
A01011,2019,7,377181,252259,4250259218,NAT_040,Gallatin National Forest
A01011,2019,8,379169,253632,4295136785,NAT_040,Gallatin National Forest
A01011,2019,9,275354,186609,3645989690,NAT_040,Gallatin National Forest
A01012,2017,10,47287,38535,220321176,NAT_041,Helena National Forest
A01012,2017,11,51127,41684,244612099,NAT_041,Helena National Forest
A01012,2017,12,15366,12704,79595400,NAT_041,Helena National Forest
A01012,2018,1,13185,10888,67038400,NAT_041,Helena National Forest
A01012,2018,2,13377,11043,65719500,NAT_041,Helena National Forest
A01012,2018,3,13916,11569,70310215,NAT_041,Helena National Forest
A01012,2018,4,13774,11541,71232363,NAT_041,Helena National Forest
A01012,2018,5,24947,20581,113882232,NAT_041,Helena National Forest
A01012,2018,6,44434,36541,193075166,NAT_041,Helena National Forest
A01012,2018,7,49887,41068,220566063,NAT_041,Helena National Forest
A01012,2018,8,49061,40301,214921104,NAT_041,Helena National Forest
A01012,2018,9,52595,43070,234082692,NAT_041,Helena National Forest
A01014,2021,10,96503,61242,607198044,NAT_072,Kootenai National Forest
A01014,2021,11,81560,51910,522911596,NAT_072,Kootenai National Forest
A01014,2021,12,18758,12119,114053297,NAT_072,Kootenai National Forest
A01014,2022,1,21686,14278,128578855,NAT_072,Kootenai National Forest
A01014,2022,2,19223,12641,114600209,NAT_072,Kootenai National Forest
A01014,2022,3,22728,14828,137048908,NAT_072,Kootenai National Forest
A01014,2022,4,33007,20851,176239568,NAT_072,Kootenai National Forest
A01014,2022,5,72146,44987,377564460,NAT_072,Kootenai National Forest
A01014,2022,6,136667,86498,698342472,NAT_072,Kootenai National Forest
A01014,2022,7,178646,113738,846218346,NAT_072,Kootenai National Forest
A01014,2022,8,172938,109730,822073655,NAT_072,Kootenai National Forest
A01014,2022,9,124578,77924,688093016,NAT_072,Kootenai National Forest
A01015,2021,10,31271,16938,76950049,NAT_044,Lewis and Clark National Forest
A01015,2021,11,36789,19840,102452135,NAT_044,Lewis and Clark National Forest
A01015,2021,12,17194,12400,19469795,NAT_044,Lewis and Clark National Forest
A01015,2022,1,23653,17786,18762012,NAT_044,Lewis and Clark National Forest
A01015,2022,2,20961,15872,15265014,NAT_044,Lewis and Clark National Forest
A01015,2022,3,21478,16321,15517059,NAT_044,Lewis and Clark National Forest
A01015,2022,4,16199,11869,13836450,NAT_044,Lewis and Clark National Forest
A01015,2022,5,13914,7774,26252488,NAT_044,Lewis and Clark National Forest
A01015,2022,6,32111,17314,73614624,NAT_044,Lewis and Clark National Forest
A01015,2022,7,44635,23961,92611139,NAT_044,Lewis and Clark National Forest
A01015,2022,8,37744,20273,70482355,NAT_044,Lewis and Clark National Forest
A01015,2022,9,30872,16632,68513692,NAT_044,Lewis and Clark National Forest
A01018,2017,10,17619,11659,53563357,NAT_067,Dakota Prairie Grasslands
A01018,2017,11,17987,12143,56980458,NAT_067,Dakota Prairie Grasslands
A01018,2017,12,5739,3695,14822960,NAT_067,Dakota Prairie Grasslands
A01018,2018,1,4231,2695,9987176,NAT_067,Dakota Prairie Grasslands
A01018,2018,2,3977,2529,9389322,NAT_067,Dakota Prairie Grasslands
A01018,2018,3,4466,2846,10503998,NAT_067,Dakota Prairie Grasslands
A01018,2018,4,8580,5690,25426946,NAT_067,Dakota Prairie Grasslands
A01018,2018,5,14768,9735,43545818,NAT_067,Dakota Prairie Grasslands
A01018,2018,6,15651,10389,47529393,NAT_067,Dakota Prairie Grasslands
A01018,2018,7,16533,10960,50100348,NAT_067,Dakota Prairie Grasslands
A01018,2018,8,15749,10377,46918355,NAT_067,Dakota Prairie Grasslands
A01018,2018,9,15716,10376,47083425,NAT_067,Dakota Prairie Grasslands
A02002,2017,10,62187,38767,237761590,NAT_057,Bighorn National Forest
A02002,2017,11,24758,15710,103714155,NAT_057,Bighorn National Forest
A02002,2017,12,23714,15538,76477886,NAT_057,Bighorn National Forest
A02002,2018,1,24157,15685,77712859,NAT_057,Bighorn National Forest
A02002,2018,2,21429,13812,70401056,NAT_057,Bighorn National Forest
A02002,2018,3,20447,13261,67322515,NAT_057,Bighorn National Forest
A02002,2018,4,13263,7977,40383770,NAT_057,Bighorn National Forest
A02002,2018,5,29178,16810,94271490,NAT_057,Bighorn National Forest
A02002,2018,6,71387,40749,224524630,NAT_057,Bighorn National Forest
A02002,2018,7,106091,62954,322321094,NAT_057,Bighorn National Forest
A02002,2018,8,93891,54245,286308667,NAT_057,Bighorn National Forest
A02002,2018,9,70634,40653,236891459,NAT_057,Bighorn National Forest
A02003,2018,10,52487,33276,266434291,NAT_056,Black Hills National Forest
A02003,2018,11,41822,27877,243331014,NAT_056,Black Hills National Forest
A02003,2018,12,14580,10296,93643390,NAT_056,Black Hills National Forest
A02003,2019,1,10750,7590,69808136,NAT_056,Black Hills National Forest
A02003,2019,2,10360,7299,63966485,NAT_056,Black Hills National Forest
A02003,2019,3,9890,7126,71052253,NAT_056,Black Hills National Forest
A02003,2019,4,16623,11233,107168314,NAT_056,Black Hills National Forest
A02003,2019,5,102434,57820,377613707,NAT_056,Black Hills National Forest
A02003,2019,6,218489,118672,669591625,NAT_056,Black Hills National Forest
A02003,2019,7,239857,130595,743291827,NAT_056,Black Hills National Forest
A02003,2019,8,233950,127123,723720054,NAT_056,Black Hills National Forest
A02003,2019,9,119293,71771,502381389,NAT_056,Black Hills National Forest
A02004,2018,10,188843,121550,4417448614,NAT_052,"Grand Mesa, Uncompahgre and Gunnison National Forests"
A02004,2018,11,100309,67921,2197038590,NAT_052,"Grand Mesa, Uncompahgre and Gunnison National Forests"
A02004,2018,12,163616,140726,1065473541,NAT_052,"Grand Mesa, Uncompahgre and Gunnison National Forests"
A02004,2019,1,279606,245003,1480663331,NAT_052,"Grand Mesa, Uncompahgre and Gunnison National Forests"
A02004,2019,2,253970,222212,1367000721,NAT_052,"Grand Mesa, Uncompahgre and Gunnison National Forests"
A02004,2019,3,280826,244775,1565135157,NAT_052,"Grand Mesa, Uncompahgre and Gunnison National Forests"
A02004,2019,4,81812,72915,406336885,NAT_052,"Grand Mesa, Uncompahgre and Gunnison National Forests"
A02004,2019,5,66071,42520,1345677139,NAT_052,"Grand Mesa, Uncompahgre and Gunnison National Forests"
A02004,2019,6,310882,205319,5096914900,NAT_052,"Grand Mesa, Uncompahgre and Gunnison National Forests"
A02004,2019,7,518453,346369,7591096747,NAT_052,"Grand Mesa, Uncompahgre and Gunnison National Forests"
A02004,2019,8,530092,354021,7808866260,NAT_052,"Grand Mesa, Uncompahgre and Gunnison National Forests"
A02004,2019,9,405749,277593,6260171826,NAT_052,"Grand Mesa, Uncompahgre and Gunnison National Forests"
A02006,2017,10,71027,52979,570623313,NAT_045,Medicine Bow National Forest
A02006,2017,11,9435,7706,38330766,NAT_045,Medicine Bow National Forest
A02006,2017,12,21876,17864,137683846,NAT_045,Medicine Bow National Forest
A02006,2018,1,30644,25974,154784877,NAT_045,Medicine Bow National Forest
A02006,2018,2,28300,23907,147123915,NAT_045,Medicine Bow National Forest
A02006,2018,3,35084,29092,171944997,NAT_045,Medicine Bow National Forest
A02006,2018,4,12223,9685,51771706,NAT_045,Medicine Bow National Forest
A02006,2018,5,26463,19049,174067846,NAT_045,Medicine Bow National Forest
A02006,2018,6,75767,54995,535520562,NAT_045,Medicine Bow National Forest
A02006,2018,7,119712,85883,852443099,NAT_045,Medicine Bow National Forest
A02006,2018,8,126418,90425,836257352,NAT_045,Medicine Bow National Forest
A02006,2018,9,101280,73716,727108824,NAT_045,Medicine Bow National Forest
A02007,2017,10,21751,15722,230469205,NAT_054,Nebraska National Forest
A02007,2017,11,19535,13793,269066164,NAT_054,Nebraska National Forest
A02007,2017,12,7892,5994,91839510,NAT_054,Nebraska National Forest
A02007,2018,1,5117,3901,61896505,NAT_054,Nebraska National Forest
A02007,2018,2,4932,3606,55363944,NAT_054,Nebraska National Forest
A02007,2018,3,5677,4158,63902822,NAT_054,Nebraska National Forest
A02007,2018,4,18888,12541,255273894,NAT_054,Nebraska National Forest
A02007,2018,5,37927,23666,509224525,NAT_054,Nebraska National Forest
A02007,2018,6,41750,26606,539788304,NAT_054,Nebraska National Forest
A02007,2018,7,42498,27012,535675287,NAT_054,Nebraska National Forest
A02007,2018,8,42797,28026,551547396,NAT_054,Nebraska National Forest
A02007,2018,9,38774,26192,461543436,NAT_054,Nebraska National Forest
A02011,2021,10,118938,74977,1022750326,NAT_046,Routt National Forest
A02011,2021,11,112940,80135,556346949,NAT_046,Routt National Forest
A02011,2021,12,273536,208716,898533498,NAT_046,Routt National Forest
A02011,2022,1,296912,224407,1067936212,NAT_046,Routt National Forest
A02011,2022,2,266423,201565,962218440,NAT_046,Routt National Forest
A02011,2022,3,289847,220047,1057369458,NAT_046,Routt National Forest
A02011,2022,4,163258,121538,585748774,NAT_046,Routt National Forest
A02011,2022,5,43349,24683,258182950,NAT_046,Routt National Forest
A02011,2022,6,130866,80801,830426796,NAT_046,Routt National Forest
A02011,2022,7,213623,134004,1304145061,NAT_046,Routt National Forest
A02011,2022,8,205677,129225,1299152283,NAT_046,Routt National Forest
A02011,2022,9,175790,110718,1236087178,NAT_046,Routt National Forest
A02012,2020,10,391444,301007,16333656298,NAT_058,Pike and San Isabel National Forests
A02012,2020,11,301759,236057,11947239897,NAT_058,Pike and San Isabel National Forests
A02012,2020,12,242271,197151,6410297322,NAT_058,Pike and San Isabel National Forests
A02012,2021,1,244612,200494,6033773621,NAT_058,Pike and San Isabel National Forests
A02012,2021,2,217760,178687,5297050573,NAT_058,Pike and San Isabel National Forests
A02012,2021,3,242258,198460,5854487063,NAT_058,Pike and San Isabel National Forests
A02012,2021,4,254914,202196,8533402042,NAT_058,Pike and San Isabel National Forests
A02012,2021,5,485961,368171,19833077871,NAT_058,Pike and San Isabel National Forests
A02012,2021,6,663765,501920,22558149510,NAT_058,Pike and San Isabel National Forests
A02012,2021,7,717699,542719,24867142109,NAT_058,Pike and San Isabel National Forests
A02012,2021,8,720355,544944,25025326787,NAT_058,Pike and San Isabel National Forests
A02012,2021,9,651078,500370,23545702084,NAT_058,Pike and San Isabel National Forests
A02013,2020,10,171084,112246,3557076901,NAT_055,San Juan National Forest
A02013,2020,11,124882,86601,2241202799,NAT_055,San Juan National Forest
A02013,2020,12,82465,63319,1029489608,NAT_055,San Juan National Forest
A02013,2021,1,83277,64399,1018199563,NAT_055,San Juan National Forest
A02013,2021,2,73732,57163,896277235,NAT_055,San Juan National Forest
A02013,2021,3,71582,55930,783202480,NAT_055,San Juan National Forest
A02013,2021,4,75811,57904,828275460,NAT_055,San Juan National Forest
A02013,2021,5,225427,151577,3703153801,NAT_055,San Juan National Forest
A02013,2021,6,325936,215099,5065317374,NAT_055,San Juan National Forest
A02013,2021,7,373080,244641,5475754251,NAT_055,San Juan National Forest
A02013,2021,8,359702,234608,5425297789,NAT_055,San Juan National Forest
A02013,2021,9,283121,185364,5002464323,NAT_055,San Juan National Forest
A02014,2018,10,23850,17127,262809085,NAT_053,Shoshone National Forest
A02014,2018,11,8273,6385,113732548,NAT_053,Shoshone National Forest
A02014,2018,12,6661,5162,78283784,NAT_053,Shoshone National Forest
A02014,2019,1,9079,7242,98850920,NAT_053,Shoshone National Forest
A02014,2019,2,7945,6376,87968879,NAT_053,Shoshone National Forest
A02014,2019,3,8191,6592,97460212,NAT_053,Shoshone National Forest
A02014,2019,4,3226,2573,40210436,NAT_053,Shoshone National Forest
A02014,2019,5,11696,8376,129957238,NAT_053,Shoshone National Forest
A02014,2019,6,32905,21685,258139440,NAT_053,Shoshone National Forest
A02014,2019,7,52531,33536,345810592,NAT_053,Shoshone National Forest
A02014,2019,8,52212,33225,347859170,NAT_053,Shoshone National Forest
A02014,2019,9,32873,22395,288369895,NAT_053,Shoshone National Forest
A02015,2021,10,777667,573880,30543373879,NAT_051,White River National Forest
A02015,2021,11,1267813,1027786,23365310744,NAT_051,White River National Forest
A02015,2021,12,1949863,1632306,20536183764,NAT_051,White River National Forest
A02015,2022,1,1995585,1669108,21278808054,NAT_051,White River National Forest
A02015,2022,2,1798297,1504526,19104800505,NAT_051,White River National Forest
A02015,2022,3,1985679,1661688,21006225679,NAT_051,White River National Forest
A02015,2022,4,1154299,949314,13746162877,NAT_051,White River National Forest
A02015,2022,5,755342,576603,22728528117,NAT_051,White River National Forest
A02015,2022,6,1540863,1173422,180357078963,NAT_051,White River National Forest
A02015,2022,7,1876413,1424363,223800196284,NAT_051,White River National Forest
A02015,2022,8,1840413,1400109,222952107542,NAT_051,White River National Forest
A02015,2022,9,1494227,1114224,167064631907,NAT_051,White River National Forest
A03001,2017,10,100429,64436,398912966,NAT_065,Apache-Sitgreaves National Forests
A03001,2017,11,60145,37967,238821621,NAT_065,Apache-Sitgreaves National Forests
A03001,2017,12,43839,28072,182614152,NAT_065,Apache-Sitgreaves National Forests
A03001,2018,1,34512,22285,148185162,NAT_065,Apache-Sitgreaves National Forests
A03001,2018,2,31216,20104,134499678,NAT_065,Apache-Sitgreaves National Forests
A03001,2018,3,35448,22744,147708927,NAT_065,Apache-Sitgreaves National Forests
A03001,2018,4,62003,39774,239811547,NAT_065,Apache-Sitgreaves National Forests
A03001,2018,5,119576,77675,470857517,NAT_065,Apache-Sitgreaves National Forests
A03001,2018,6,205512,135441,792438992,NAT_065,Apache-Sitgreaves National Forests
A03001,2018,7,216833,142705,821205627,NAT_065,Apache-Sitgreaves National Forests
A03001,2018,8,201948,132629,769850752,NAT_065,Apache-Sitgreaves National Forests
A03001,2018,9,163273,106296,639858712,NAT_065,Apache-Sitgreaves National Forests
A03002,2017,10,53003,35727,218933836,NAT_059,Carson National Forest
A03002,2017,11,43287,33007,150394471,NAT_059,Carson National Forest
A03002,2017,12,76572,64274,156721662,NAT_059,Carson National Forest
A03002,2018,1,84602,72840,144957115,NAT_059,Carson National Forest
A03002,2018,2,77853,66835,145899719,NAT_059,Carson National Forest
A03002,2018,3,89982,76465,159864771,NAT_059,Carson National Forest
A03002,2018,4,34054,25605,138087083,NAT_059,Carson National Forest
A03002,2018,5,49612,34257,202087861,NAT_059,Carson National Forest
A03002,2018,6,77251,52563,242433863,NAT_059,Carson National Forest
A03002,2018,7,92111,61500,272123166,NAT_059,Carson National Forest
A03002,2018,8,89790,60076,274845045,NAT_059,Carson National Forest
A03002,2018,9,73829,50434,249460767,NAT_059,Carson National Forest
A03003,2020,10,231005,190449,4018185810,NAT_060,Cibola National Forest
A03003,2020,11,155494,129366,3111617184,NAT_060,Cibola National Forest
A03003,2020,12,144805,116993,3018284225,NAT_060,Cibola National Forest
A03003,2021,1,141681,113878,2870782737,NAT_060,Cibola National Forest
A03003,2021,2,124855,100303,2572415675,NAT_060,Cibola National Forest
A03003,2021,3,168006,137898,3313467445,NAT_060,Cibola National Forest
A03003,2021,4,171882,143408,3507085812,NAT_060,Cibola National Forest
A03003,2021,5,228373,186766,4079609560,NAT_060,Cibola National Forest
A03003,2021,6,211526,171224,3854575327,NAT_060,Cibola National Forest
A03003,2021,7,225768,182672,4003002790,NAT_060,Cibola National Forest
A03003,2021,8,222308,179969,4000205780,NAT_060,Cibola National Forest
A03003,2021,9,214795,174602,3837856250,NAT_060,Cibola National Forest
A03005,2021,10,231621,172745,3030895751,NAT_061,Coronado National Forest
A03005,2021,11,210633,158006,2801596766,NAT_061,Coronado National Forest
A03005,2021,12,205232,154658,2899879313,NAT_061,Coronado National Forest
A03005,2022,1,204445,155011,2684607606,NAT_061,Coronado National Forest
A03005,2022,2,173308,131482,2225239763,NAT_061,Coronado National Forest
A03005,2022,3,204306,153895,2646714934,NAT_061,Coronado National Forest
A03005,2022,4,206272,155126,2574931092,NAT_061,Coronado National Forest
A03005,2022,5,189278,136754,2423487502,NAT_061,Coronado National Forest
A03005,2022,6,186359,135502,2523085729,NAT_061,Coronado National Forest
A03005,2022,7,201258,146590,2687256147,NAT_061,Coronado National Forest
A03005,2022,8,191089,138297,2623945808,NAT_061,Coronado National Forest
A03005,2022,9,185531,133655,2385379356,NAT_061,Coronado National Forest
A03006,2020,10,64445,42116,572847762,NAT_063,Gila National Forest
A03006,2020,11,60409,40849,594040518,NAT_063,Gila National Forest
A03006,2020,12,50417,35329,518515693,NAT_063,Gila National Forest
A03006,2021,1,44306,31648,454102777,NAT_063,Gila National Forest
A03006,2021,2,33043,23935,324372744,NAT_063,Gila National Forest
A03006,2021,3,42573,29437,371809416,NAT_063,Gila National Forest
A03006,2021,4,48530,32389,400061556,NAT_063,Gila National Forest
A03006,2021,5,59732,39208,489016123,NAT_063,Gila National Forest
A03006,2021,6,53885,35431,430409671,NAT_063,Gila National Forest
A03006,2021,7,62107,40583,495185951,NAT_063,Gila National Forest
A03006,2021,8,60123,39369,484539644,NAT_063,Gila National Forest
A03006,2021,9,69931,45483,598275079,NAT_063,Gila National Forest
A03008,2018,10,46082,35953,391994193,NAT_062,Lincoln National Forest
A03008,2018,11,45697,35869,382767762,NAT_062,Lincoln National Forest
A03008,2018,12,55067,43372,302173201,NAT_062,Lincoln National Forest
A03008,2019,1,54066,42654,296343318,NAT_062,Lincoln National Forest
A03008,2019,2,50323,39702,276564665,NAT_062,Lincoln National Forest
A03008,2019,3,64226,50379,357988269,NAT_062,Lincoln National Forest
A03008,2019,4,52586,40996,360743744,NAT_062,Lincoln National Forest
A03008,2019,5,54051,41824,401024288,NAT_062,Lincoln National Forest
A03008,2019,6,78858,60514,469694329,NAT_062,Lincoln National Forest
A03008,2019,7,80573,61824,476547971,NAT_062,Lincoln National Forest
A03008,2019,8,83469,64027,485772728,NAT_062,Lincoln National Forest
A03008,2019,9,60477,46572,419221330,NAT_062,Lincoln National Forest
A03009,2021,10,84873,68420,512237042,NAT_064,Prescott National Forest
A03009,2021,11,60773,49476,428967008,NAT_064,Prescott National Forest
A03009,2021,12,56617,46046,424200170,NAT_064,Prescott National Forest
A03009,2022,1,51690,42191,412653273,NAT_064,Prescott National Forest
A03009,2022,2,45483,37086,364620664,NAT_064,Prescott National Forest
